Payment_id,order_id,payment_installments,payment_type,payment_value,status,device,time_purchased,time_delivered
559f468e-c8c9-4140-8a59-4ec79d8a4fb2,0ba07d4c280cb853d92c8734162c1cde,4,credit_card,48.72,Success,Mobile,2018-03-01 14:23:06,2018-03-05 23:54:28
f106b823-949f-4bd0-a09e-548813e690c8,a37d2d7219fd59058812f25e500a9a59,2,credit_card,78.1,Success,Mobile,2017-07-02 12:32:04,2017-07-07 15:31:54
b6b1dc74-2535-4608-87c3-6dd6316febbf,a6d1a3603743294fba96635ebe821f46,3,credit_card,292.53,Success,Desktop,2017-12-13 08:16:52,2017-12-18 22:32:49
b088b484-8e81-4278-baad-ba846b587676,faef9c1b3a8fe2bf0d41d30834c3c7db,1,boleto,98.79,Success,Desktop,2018-01-30 19:27:40,2018-02-22 21:19:29
875cd186-6135-4427-bc7d-718724b77ee2,4ecf6661d9cc1c3eceb0a36a53083318,1,boleto,114.45,Success,Desktop,2017-11-24 21:36:19,2017-12-27 19:35:47
97ce7f18-4e99-4e72-93bb-01e6bca03722,616f3163d12cbaf681d34413542802bd,9,credit_card,188.53,Success,Desktop,2017-08-08 10:40:16,2017-08-15 22:15:26
72fbaa93-eeef-489b-874f-4ce8b3b8ee01,550e1d4daa21983f7bac6b2f83c40365,4,,45.46,Success,Mobile,2017-03-05 20:49:55,2017-03-21 12:27:54
88e4a325-2ad4-453a-b7c6-e43c10e55d37,d05d7ff2f99a1360d7a4e4c902eee05f,10,credit_card,734.06,Success,Desktop,2018-03-28 10:43:54,
3c4ef9cd-5290-4022-a129-f7a999a5c803,6a3cf68b5d00317f1869cd638dc6889c,1,credit_card,50.87,Success,Tablet,2018-05-18 12:31:19,2018-05-24 19:04:38
549d8e12-d670-4f15-8c7e-6cbff3f76e31,3498a243e9fe88c9c4ce97bf7fa4617c,1,credit_card,28.64,Pending,Mobile,2017-01-24 17:15:56,2017-02-01 12:24:02
b4439711-697e-4fbc-95bc-d5559590ec12,ae7f8eca3f2f84891e130184c3c3b45b,10,credit_card,159.03,Success,Desktop,2017-09-20 07:06:26,2017-10-10 13:29:03
c4e66699-21fe-47c0-975b-424de6e4142c,43dbc670fce72c601cf0064c216cbf02,1,credit_card,43.13,Success,Desktop,2018-06-09 16:38:17,2018-06-21 15:51:42
bb5af4e8-f59d-49d4-98d1-1f0e396264b9,b6bd1268edd63fffeca68296b0abbb27,2,credit_card,52.6,Success,Tablet,2017-09-08 10:42:45,2017-09-28 20:51:43
5c4cde2f-0067-4e27-902b-b75fb505bb1c,865eeebc1cf8c4134e81028fbf1b12b8,5,credit_card,57.99,Success,Mobile,2018-08-05 15:40:42,2018-08-09 23:28:36
0e9558cc-28eb-4045-a94b-528e6526b0ab,36321eba7223a1e5371a446405480aa2,1,boleto,183.67,Success,Mobile,2017-04-27 00:13:06,2017-05-01 10:42:38
f8d3197d-72da-4bd8-9bdc-28ecafd9620f,5f1b02bb30db18d2091666741c05684a,8,credit_card,484.86,Success,Mobile,2018-05-07 13:18:52,2018-06-14 15:39:48
6bb280e0-a37f-44f6-81e1-ca9815e0709a,fc7e3c066f67dcf0954cd79e8b52a7df,6,credit_card,233.68,Success,Desktop,2017-08-16 20:28:40,2017-09-05 22:32:33
68cb38cc-d5ee-4f48-a9d0-5d890b84e16a,019d79b37e56c6d56d6323fed0c54d70,3,credit_card,66.11,Success,Desktop,2017-05-21 14:17:05,2017-06-06 09:52:02
2b4e5c07-0f66-4db5-8f53-1dd2d6064e87,0d34e6a3adf3e9167496b8fa889d5ccc,1,boleto,55.0,Pending,Mobile,2017-09-13 13:02:14,2017-09-26 13:33:24
f4a31d69-8141-4c5e-bce3-54faa2c63f60,cbdd479f38ee1e515fba2abac4ab132b,10,credit_card,253.08,Pending,Desktop,2017-07-18 13:54:26,2017-07-21 20:04:59
84edc1e5-e388-47d2-bf1c-14643fde3e60,4c074254980764fecff977c97ce88c4d,1,credit_card,41.84,Pending,Mobile,2017-12-12 11:14:59,2017-12-21 00:22:47
1f870a58-669c-422b-a699-97ea40acadaa,c608468eb1bf28d4f4e70d4f38157357,2,,56.15,Success,Mobile,2017-12-17 17:30:08,2017-12-26 20:24:35
3b8fe3ae-64af-4d9e-a469-deb91e4bc980,1c55f7ccb17dea1623c2fc6be250ca6f,4,credit_card,82.61,Success,Mobile,2017-07-25 23:08:43,2017-08-01 19:41:32
5de290c6-e13a-47fa-99a4-e8d4a5193591,78532cc9bdcc3c18c8ad8fe190844253,8,credit_card,239.34,Success,Mobile,2018-07-05 17:31:19,2018-07-12 19:49:13
3ae7cbd2-7b1b-4ef1-8c59-270d8efff85a,f45a9d097cad72a13df7a423d893dab6,1,credit_card,56.39,Success,Mobile,2018-05-01 20:55:55,2018-05-05 09:52:27
a68ac0ce-b5aa-4227-ad43-720df58256ce,bde4e7e3544abf70e995f2cb0f5fc992,10,credit_card,381.51,Success,Mobile,2017-05-02 14:50:31,2017-05-18 10:34:06
ae1b3bd2-e882-4da6-b5d4-e82a2204a769,df00397919a2b7d772eb946c10f771fa,10,credit_card,321.58,Success,Mobile,2017-11-21 11:03:44,2017-11-30 21:27:50
dab83b24-4517-4c2f-9881-99bdf435bdba,7da444f9eb27358bfecfff2aa071e457,6,credit_card,335.47,Success,Mobile,2017-12-11 09:27:40,2017-12-18 21:38:19
e4319bb6-c00a-414b-a643-00a613b406e2,8c5c95d76d1bd802cde533288848d786,7,credit_card,71.04,Success,Desktop,2018-01-20 12:38:11,2018-01-29 21:12:45
d96ccd78-c5f7-427e-b399-b11f9e6f9694,bebd5d5cd84828e1958bb698ebb58665,6,credit_card,73.06,Success,Mobile,2017-11-07 20:43:45,2017-11-23 18:34:37
019d1401-7fc0-44b4-90d7-796bc683188b,7f0bf46f4a4126baeb7987ac4a28ddf9,3,credit_card,95.54,Success,Mobile,2018-01-13 21:08:59,2018-01-26 17:16:42
ce4e7c6d-9343-4b0e-bc57-3c6da76f107a,ebdb644689d34624ae893cfe690e6734,3,credit_card,113.42,Pending,Mobile,2018-06-12 19:49:38,2018-06-21 19:12:48
525c2c11-700c-443f-a5e0-ec0b0173cb1d,d6e799956c4b0814dc3e01f0a72108f2,2,credit_card,45.09,Success,Desktop,2017-11-24 13:06:26,2017-12-13 21:48:33
bbb3197b-206c-44db-8c0a-543d1dfdce03,732ea3eb55f0450b5da6cd76607c4504,1,boleto,55.11,Success,Mobile,2017-05-18 09:56:49,2017-06-02 15:02:45
b0cb3112-1a90-4867-8ac2-a0397f60519a,14eebf4ee4861266179c58676b1bccf8,1,credit_card,79.24,Success,Desktop,2018-02-16 08:37:36,2018-02-23 20:14:28
cab12e9d-0d03-45c0-9043-556fbc77aea9,3ec6546881c0f5dbc6fc2054c706c3ce,1,credit_card,39.06,Success,Mobile,2018-07-20 16:11:00,2018-08-03 17:29:03
b46db933-404b-447b-8d7a-76a7a17d59d0,40c520349458bcec0ceb7a06f6061a25,1,credit_card,105.41,Success,Mobile,2018-03-22 20:40:38,2018-05-15 17:31:21
35c31c0c-b72a-4d85-a149-decb42f68ad5,016a6dbc80aea6e2d217d2bedbc7b59e,6,credit_card,112.08,Success,Tablet,2017-04-13 01:39:11,2017-04-19 14:05:47
8a2ac60a-b688-424a-b48b-b0abb735742f,7604b2e3523cee6efa15d486cddf96c4,1,voucher,34.23,Success,Mobile,2018-04-30 17:09:56,2018-05-07 22:03:53
79af8aeb-fd98-4087-a914-29649374771a,92c427aafb62360f8e6eeb77f851b7a7,1,credit_card,119.57,Success,Mobile,2018-06-10 12:16:33,2018-06-14 21:37:54
2be7ebd3-f873-4cf5-935d-05fd89fd8f4e,a44945cc37c23d95b5415ad68e8beaf1,6,credit_card,442.36,Success,Mobile,2018-03-03 13:00:13,2018-04-04 17:04:19
8d852d7f-9aed-4638-a4ac-a4e4d504a894,a2a91e0cab81f50fd109a557ee1d92c8,1,boleto,32.41,Success,Mobile,2017-04-27 10:42:30,2017-05-08 09:04:49
7c15ae0d-294f-4be2-9d9b-9d5b12aba99f,02fc46ea58b91abb0507c92e7f6e33ff,1,credit_card,34.68,Success,Tablet,2017-08-15 13:12:01,2017-08-18 22:27:59
6ba7c123-d5d8-4ad8-a3f2-41a2ef0ea30e,a28ddb8374055bd8000ae0b1d8526942,5,credit_card,156.92,Success,Mobile,2017-12-11 18:24:50,2017-12-22 21:59:00
832e3075-89c4-4b95-9dd3-f8fa07b684db,34479af2d143031f3a316ed407892b51,1,credit_card,237.92,Success,Mobile,2017-11-23 23:06:02,2017-12-06 20:27:02
8b6aa664-eb82-48c8-8ba6-5ca7adcbf431,660a02c58e33a4d888a10733703398a5,2,credit_card,68.12,Success,Desktop,2018-05-04 13:31:32,2018-05-17 21:21:28
45fe14aa-23a5-40f9-afae-9b2b8752a370,8a8cd106c8e6e27e8832a3311755a9cc,10,credit_card,122.97,Pending,Desktop,2017-08-14 20:51:23,2017-08-24 13:24:34
d439f6ea-1cb8-4b89-bf69-66b20bdafa28,a3881d763588c17dc4e258628e6951fb,3,credit_card,321.34,Success,Mobile,2018-03-22 13:53:57,2018-04-12 16:27:56
0c19bfc2-c2ff-4839-97a3-4aa18851a623,ebbe13361b5642fa1a02ae9fa3d7fb3d,2,credit_card,76.02,Success,Tablet,2018-01-29 00:44:47,2018-02-02 17:52:19
44610f30-0286-466b-af69-b0ef04624e7b,d3f44296d90a42d3ec4b52b18654e87a,1,voucher,6.48,Success,Mobile,2018-02-16 10:06:13,2018-03-06 20:51:42
361a33b9-88af-4be2-a805-6e8808d7ae60,95efc26128229ac33bfc67d4fce8fa28,3,credit_card,67.53,Success,Mobile,2017-08-14 20:46:10,2017-08-29 16:29:52
5f371340-5788-4204-8c6c-7399550d1353,0e622d371212819a199d533eafd7e4c3,,credit_card,911.62,Success,Mobile,2017-11-26 15:16:48,2017-12-07 20:51:33
58ced32a-2650-4d17-8740-51de525eb45e,c34da1288f178b15970f8d7aa8c45cbf,1,credit_card,28.39,Success,Mobile,2018-04-08 08:35:18,2018-04-11 15:17:54
1a03d576-a5fd-4a01-a450-c2b183d5f032,bc0e143be142c22547b69235dd63a5ad,1,credit_card,62.68,Success,Mobile,2018-03-04 20:22:48,2018-03-07 14:19:55
8dddabdd-2499-4de3-81b1-986d5d1afd1c,88b88135d497fa3d176822934754dd64,1,boleto,29.76,Success,Mobile,2017-11-09 18:41:12,2017-11-13 22:04:58
57afc721-0149-4720-a86a-e9cbbc029123,ab9261f874afc9c9ec44d1b5b7c0dae8,1,credit_card,71.92,Fail,Mobile,2017-02-13 11:31:58,2017-02-15 16:14:44
19a4c40e-d196-4097-8dd9-c089a0144e53,88986b613097da641340bc366a2d91d4,1,voucher,18.06,Success,Mobile,2017-12-06 00:11:49,2018-01-19 23:48:45
60723d48-5da7-4e8e-afdf-fd9d8fb929c0,09d49d145e25e27490765a4085a8e720,1,boleto,205.28,Success,Tablet,2017-12-30 00:06:41,2018-01-16 23:44:07
d3a662e2-760b-4cec-b87d-c5e720abe42e,119c9e36858ecf81f6a55cf7f7b327d2,7,credit_card,71.41,Success,Mobile,2017-10-03 21:28:22,2017-10-10 18:42:48
6178fbe9-d149-49aa-8413-7f3330aadcf3,e17f915ae8dee836e44f72c948c09d13,10,credit_card,228.82,Success,Mobile,2017-07-27 08:49:19,2017-08-23 22:43:09
6f08536e-8b4d-4af4-bf29-43670bb2bdca,2e902692c167fd257e783627a147da98,5,credit_card,108.74,Fail,Mobile,2018-07-26 14:26:52,2018-08-01 23:18:51
a082dde3-9249-417f-95ce-28c5fc243c05,9a9005e225c09281c29a530f65db93bc,3,credit_card,97.66,Success,Mobile,2017-08-31 19:52:38,2017-09-06 20:13:55
e0ea9a2d-c573-48e9-9d01-08dd935ac714,33e70b1305003580be0b34472acce620,1,voucher,12.33,Success,Mobile,2018-01-29 15:18:03,2018-02-15 20:16:39
1c540cc6-1eda-4fe1-a283-00b0e0244597,b19b0d1dcf07ad7d58c75f45e9744ba5,2,credit_card,129.55,Success,Desktop,2017-10-04 11:14:40,2017-10-14 15:33:28
56b2b5a3-7814-4223-968d-346a7e3a4f90,,3,credit_card,88.29,Success,Mobile,2017-05-22 21:53:14,2017-05-24 14:43:09
558743d8-e254-4200-9d5b-65875648ffa3,8ddd550f59752f7efbbf0284aee4631b,1,credit_card,117.68,Success,Mobile,2017-12-09 17:16:54,2017-12-15 18:28:58
8273531d-d2e2-48c9-b328-ef6a2e265e40,574accd5d1addd79bc32cb3effecf05b,1,credit_card,56.69,Success,Mobile,2017-11-26 17:52:26,2017-12-08 19:49:42
0252d878-8bce-47fe-bc48-0169d39219f8,37d98f73718806be808b9e73e5d5d93a,1,credit_card,245.35,Success,Mobile,2017-11-08 20:18:37,2017-11-20 19:19:18
9699a519-17e6-4db6-a2e1-85aefafe52ec,b26fad48211e9a54051ac561925ffa23,4,credit_card,227.6,Pending,Tablet,2018-08-04 16:48:37,2018-08-22 17:18:55
c5263e34-ce1a-4a0b-a873-c60029e579b8,01ccc64a2b38fdb87c25cb1944934670,3,credit_card,212.12,Success,Mobile,2017-08-12 11:22:27,2017-08-25 18:19:06
b044d0e0-2871-4eec-88e4-a11a6d5725c6,1b56eac6a1af4ad14e269f7639592b6d,5,credit_card,81.88,Success,Mobile,2017-04-15 15:28:36,2017-05-11 18:09:13
93424a9b-de8c-437a-984e-e405d51be8b8,9f05fdb62980c2ae6d8ad1e15bf7ee3f,1,debit_card,86.71,Success,Mobile,2018-06-16 15:51:05,2018-06-25 23:28:45
1f77d1cb-807c-4f5e-8cb2-2a494d0c1139,e1b9464e860178e71f17bf7a03b66aa1,6,credit_card,73.38,Success,Mobile,2017-12-29 16:49:37,2018-01-19 19:52:42
a08733d3-c318-45ee-8c97-6d5ab63d9c93,c28ec0be612e5396c0ef13b958a713f4,1,debit_card,38.72,Success,Mobile,2018-06-04 16:59:14,2018-06-11 21:50:57
94b6f84c-d61d-4a6f-a751-0f942a9c98fd,bbd319ae8e4b461016cbc0387ff87649,3,credit_card,42.69,Success,Desktop,2017-11-19 02:18:35,2017-12-05 00:03:40
bc94c85c-9c92-4e50-98f7-a98a729b64be,61fa17b757ab7e6e7900e8ea76786e0d,1,voucher,59.78,Success,Mobile,2017-10-20 08:23:45,2017-11-07 17:32:21
456490fd-2008-428c-8d69-fd704ea0332c,b1997cc3c923edc41f7077c64c6309be,1,credit_card,64.23,Success,Mobile,2018-06-07 15:52:19,2018-06-15 19:42:03
26859dbd-f68a-4b1a-a26d-1be2605b6566,0a461e390d6d2280c86fa9a76b3a0e68,1,boleto,199.22,Success,Mobile,2018-06-08 19:14:02,2018-06-26 18:08:35
752e92fc-848d-4199-ba7d-61b338db00e9,c28678c5474dd180becafdd64fddac7d,1,credit_card,27.85,Success,Mobile,2018-02-21 16:11:56,2018-03-07 21:11:13
d600faf3-4043-474f-91f0-d87eee26eb30,b7d794a0d512566c47d3ffb585bb3805,3,,111.35,Success,Mobile,2018-08-15 12:20:55,2018-08-18 01:44:44
c90cc60e-383d-41a3-8460-f5719126425e,5f0950844b0ba28b7a063457f7709df9,1,credit_card,132.05,Success,Mobile,2017-12-08 13:54:39,2017-12-14 19:45:54
f928fae8-6ed9-4982-bee5-c056967a1f35,ad9c035288b84041ed2c530e8e09db8e,3,credit_card,88.34,Success,Mobile,2017-10-06 11:41:20,2017-10-24 22:11:34
8506000d-5b1d-4b9b-8c07-841a21fcf180,e35e63b98848e494f75ce91dbef9cf11,8,credit_card,219.57,Success,Tablet,2018-06-28 15:24:35,2018-07-04 23:31:51
8006fe34-576e-4bd1-bbfe-f96aef27fc37,33c04a3449586241381938f43df342e5,1,credit_card,48.63,Success,Desktop,2018-03-11 21:33:18,2018-03-16 00:47:26
aa03991c-83bc-493a-b3b0-3b59d7102627,0858bbf6d922af574797281c8df8de5c,1,boleto,47.44,Success,Mobile,2018-08-10 14:02:07,2018-08-14 12:54:54
89c8a0d6-1e71-4caf-810b-8f43e84d3875,4a7187a003cd08090bc8effb19765333,7,credit_card,329.1,Success,Desktop,2018-04-15 13:07:36,2018-04-20 15:36:36
62425b97-23af-4de6-ac94-15f781227fad,d9544a5262bc4ab34c701c37a69635c2,1,boleto,56.0,Success,Desktop,2017-07-30 22:21:37,2017-08-14 16:45:09
b3222d00-715a-4a3b-a7fa-b753e476382c,df3338a3bb3c6763d1228fe9305c68fc,10,credit_card,338.17,Success,Mobile,2017-11-21 00:34:16,2017-11-29 16:47:36
9563e937-0681-4a2d-a998-0764b25014c5,43e16679b4c9df0ae3d5fefa59a34ff4,10,credit_card,431.06,Success,Desktop,2017-12-24 15:43:12,2018-01-04 21:14:56
40fa6e60-3ea6-4784-8243-0daf3341af9e,c7ffd8434c98d275690e80f967a3be3a,1,boleto,84.65,Success,Desktop,2017-05-02 17:07:34,2017-05-17 08:32:19
aadfb703-e831-4800-a3c6-8f867c35aed6,,4,credit_card,152.52,Success,Desktop,2018-05-09 12:14:58,2018-05-16 22:08:31
7d28ac7e-300b-460e-9ad6-d8409bbf1dd9,bd9eab44494104736e6edeb1bbce8e35,3,credit_card,74.27,Pending,Mobile,2017-05-24 01:10:22,2017-05-30 08:42:17
935a6bda-a3a4-47c6-9b9b-8b10286bf751,0f70e4c5d553dddd723cb3ebe01cf6be,1,boleto,136.46,Success,Mobile,2017-08-28 13:17:43,2017-09-08 15:50:00
2731aa39-9990-4ab0-91c9-35827acc13f7,56a103cc534114a9c3f830b32cdd3578,1,credit_card,52.53,Pending,Mobile,2018-04-11 10:56:21,2018-04-17 16:18:49
8733ac97-5295-4222-9654-ce6eb3b72562,f154c7c62bc53e3c7ed82713abb2c96c,1,credit_card,87.64,Success,Mobile,2018-05-12 18:49:18,2018-05-17 16:28:31
05cd69a0-9a86-4812-8f87-a68852470c0c,b3a8fd762c98dce0277b24a7dd8cdfbb,10,credit_card,413.31,Success,Mobile,2017-03-16 08:58:14,2017-03-22 16:43:37
1e3afeac-ada2-4760-9f94-478313944ea9,b3f8cce18de7b670b4bf149957000470,1,voucher,37.05,Success,Mobile,2018-08-01 19:42:37,2018-08-07 12:58:17
1c643978-e133-4da5-ad81-af3d5db2dfa8,cfe9a2c324eefb180663116644e4f171,3,credit_card,605.7,Success,Mobile,2017-01-30 14:07:53,2017-02-03 10:47:47
7bbbc148-2e20-4eba-838c-26c4dbcd0673,136a3da67b93100ec6fc05442613bcec,1,boleto,208.42,Success,Desktop,2018-08-03 15:54:30,2018-08-10 21:51:50
3bd19ec3-5210-4260-8d4f-3171adb6a116,be3b8d058b8100d8a2539ce0b2c6ec0b,10,credit_card,1223.06,Success,Desktop,2017-07-20 14:32:34,
0c25ed69-7511-4b36-b5a3-50a2f2dbc7e8,2fceb850b57ede815933d3554ae792fe,1,boleto,80.03,Success,Mobile,2018-07-30 11:54:17,2018-08-03 21:04:11
ee6b1f76-1976-486f-aa17-cc659f033688,0dfb7076fde77db58fd962eb6bd91384,4,credit_card,44.23,Success,Mobile,2018-04-28 16:06:18,2018-05-15 21:46:32
fc4a0a77-3525-4b4c-85f1-9a1755018a8a,b7bef020492af2903362c33783ad4e38,3,,368.6,Success,Mobile,2018-02-07 07:18:42,2018-02-21 14:27:19
62b9b2e9-2e56-4cb9-a212-7420da5f7610,cde18b50957133eca08edb6d44b82575,2,credit_card,63.76,Success,Mobile,2017-11-29 22:12:51,2017-12-07 18:52:54
b3a7e102-9555-4f20-8b6d-a9acce476ea7,42befb375e86b58e9c00206b5f948341,1,boleto,144.45,Success,Mobile,2018-01-11 22:12:55,2018-01-15 23:45:02
44013741-ca1c-4bc1-a3cc-52d64dc22f2f,4b2f4bcfaf2147dc60b9f86452ac885b,4,credit_card,44.09,Success,Mobile,2018-01-07 12:47:22,2018-01-15 16:03:52
18b126eb-e885-4176-92b0-ac4aa54042a8,f4b2e1f6d7efad219764d0da00936947,8,credit_card,470.09,Success,Mobile,2018-05-17 10:59:34,2018-06-07 16:27:32
351d1637-a2ad-4f1a-b374-2dbc86add172,436a9aef30267664e39faf27982b0921,1,credit_card,154.04,Success,Desktop,2018-06-25 21:22:44,2018-07-10 18:55:46
a335c5c3-8006-4478-81ce-61600d4f51bb,7bdefc5deecbdd28629a32451fef120d,6,credit_card,68.11,Success,Mobile,2017-11-24 11:11:58,2017-12-11 15:14:21
65c24969-ed64-42d1-b6c4-05983c3fe020,1a4dc88681af860f27b5e7af0cf35ecd,1,voucher,64.51,Success,Desktop,2017-04-24 10:53:28,2017-05-03 12:20:11
c0d905ec-12ae-4b37-8e51-754265f6e33e,b93e5b2672754c089dae937a51136864,1,boleto,389.43,Success,Tablet,2017-03-09 09:56:36,2017-03-21 08:17:55
a92c47de-e3ed-4dbd-824b-eea5d169c89a,efd3e6079ebd4d192d41aa488cbc1757,6,credit_card,99.15,Success,Desktop,2018-02-14 22:40:28,2018-02-26 23:59:10
68ebffde-929d-4c3e-83e9-ed0e16a586fa,7a1fc49af568078837d0bd6efc218702,1,boleto,114.84,Success,Desktop,2017-04-28 09:46:45,2017-05-22 10:07:57
18226b08-7d67-4b97-8e95-6ee14a59f340,e5d40f85d5e6270ed8680e3fbff77dbe,2,credit_card,139.32,Success,Mobile,2018-07-31 20:37:48,2018-08-04 16:28:45
7f3f55ff-0fa7-46a7-b139-5a65b3d96db3,2d06d0f685d85988dd10f283e5da1270,1,credit_card,342.38,Pending,Mobile,2017-11-24 12:48:08,2017-12-12 17:42:36
5e278a04-5f8a-48a3-9204-9a9f4bf9e0c5,fd28a6dfe413804d0b89b7c9abf5b1f3,1,voucher,36.98,Success,Mobile,2018-06-19 13:09:39,2018-06-20 13:52:47
a6acb260-87d8-45e9-b82f-b26e2d9ffabf,2484e92129d05f3104e03735dd3b7771,1,credit_card,68.33,Pending,Mobile,2018-05-24 15:39:39,2018-06-07 04:39:03
b94bfc1e-4c8d-47bb-a29c-a0fe1eca0cfe,71ca30b49c5b34847a66dd05c3a9f8e4,2,credit_card,54.69,Success,Mobile,2017-05-26 10:44:07,2017-06-27 14:27:58
dae33515-6f16-4673-828c-a0f8db468c43,553a1f1b74cf15fe6cb4a01a627ab41f,1,boleto,294.78,Pending,Mobile,2018-01-19 04:24:00,2018-02-08 15:08:19
d6389192-8371-4dd0-a4c1-13efa30ecb45,64bc52bd8f68578e493086f2c148738d,1,voucher,111.82,Success,Mobile,2017-06-04 18:39:57,2017-06-23 10:47:36
adf9fb49-3ad9-4191-8d38-928d91e7e70c,300e2dfe7d37393693973f78426a0807,1,credit_card,43.71,Success,Mobile,2017-08-11 13:05:16,2017-08-15 17:25:02
e83cc7d7-334b-49d3-b610-19e2a6f78064,778c123689474f1e0abaae724ebe2136,4,credit_card,888.84,Pending,Mobile,2018-07-20 16:07:28,2018-08-02 22:07:01
ebd614dc-ce23-4e42-84db-737d10190a6a,c39414c195d0f94c9d9c35e7c6ed4f1a,2,credit_card,139.22,Success,Mobile,2018-08-01 11:57:29,2018-08-16 15:51:53
bbbb0f67-e608-4ed4-917a-2fccb4361dc0,0d439757ecfbf3291e45eeed58215fe8,10,credit_card,363.14,Success,Mobile,2017-08-30 17:20:54,2017-09-13 20:10:26
6716ab80-1145-41dc-9d44-0f18afe46510,1fcde8f1d8b0a48e0ce8a212f1fb8dc1,1,voucher,6.51,Success,Mobile,2017-09-14 13:06:07,2017-09-26 18:14:58
a2dc22cd-929d-404e-a636-9b7abcba0bdc,9257ba43d1349df1fe69c0fdcf214056,9,,92.89,Pending,Mobile,2018-05-07 18:12:54,2018-05-30 18:24:52
63730140-439a-465e-b601-6bbea2d37cbc,382e8f286f0c03a978e78372405fd3de,5,credit_card,216.15,Pending,Desktop,2018-01-03 11:50:51,2018-01-10 18:04:55
71306fef-1759-42e4-b6ea-c4b3f9904c9f,84f72613dabd8b11141ae6e2710c413c,1,credit_card,41.71,Success,Mobile,2017-03-06 07:36:04,2017-03-10 10:23:37
d7d3182f-92d4-4ee3-900f-242a133c47fa,2af1664ed08d6f1bc9b2c0e743cafded,1,voucher,60.0,Success,Desktop,2018-07-24 13:10:36,2018-07-27 12:34:48
c811da53-a4e7-465f-b2ee-09d7931ad7b6,14fbf76a52909427d03caa0680a5d763,1,credit_card,49.34,Success,Mobile,2018-01-20 09:56:03,2018-01-27 15:46:35
ccce1ddc-9ffe-4902-9d25-93aa6ba66417,281c04e182df0c2f9f25bebea4b31af1,1,credit_card,92.57,Success,Mobile,2018-03-04 16:38:43,2018-03-15 01:03:22
7eca3ee6-be5d-4bc8-8138-6abf2a64542f,d610bfa1439fc579a96c5eef81284f05,1,boleto,112.14,Success,Tablet,2018-04-29 22:38:40,2018-05-24 22:52:05
8571e245-9499-4c4a-91e5-1a017bff8a19,1634d04100d187e0f985f2eb2909cba1,5,credit_card,105.38,Success,Mobile,2017-11-11 12:47:01,2017-11-21 21:48:56
527c2ce1-5f06-4ca8-90de-1908a554eff6,62faf07dbae1258c108166ee7b2ba6c8,10,credit_card,204.34,Success,Mobile,2017-06-13 11:33:59,2017-06-22 14:45:11
ce3ea42b-eb79-44e3-825b-b020e9bcd062,9eed56c2c8e96a33f6f266f2437d0897,3,credit_card,37.69,Success,Mobile,2017-11-07 12:20:13,2017-11-14 17:21:15
465963d0-d020-4056-adec-04c5259e7dff,d379106e33d9ce768889ef816526d215,5,credit_card,100.54,Success,Mobile,2017-05-02 19:46:30,2017-05-17 09:17:39
cfa01856-baa4-48d6-a28b-4c08cb8d2d36,1a3fb0eb069594b60e454617d07b2913,2,credit_card,209.27,Success,Mobile,2018-05-07 13:06:12,2018-05-18 18:26:38
9ed6dcfe-d42a-49f6-bdc6-cd5147788c3a,5ccd69da99dd59c9e1c847b22db149d1,3,credit_card,165.96,Success,Desktop,2018-02-14 14:20:29,2018-02-16 20:09:13
fdb48293-9a73-422b-844b-a4f5374dadf7,7068aef0fc98a8ad539101be36ca41cd,1,boleto,101.84,Success,Mobile,2018-01-08 11:55:51,2018-01-22 16:41:27
5b5d52a7-a182-499f-8f85-9ef966cf35ea,6dabb450123d01750d1b176ea59026a1,3,credit_card,39.62,Success,Mobile,2017-11-24 07:24:10,2017-12-19 18:21:17
d2cda535-0f71-4015-b09a-f54b6fbf6d0a,69949f70025210748c64e8271bc63520,1,voucher,184.93,Success,Desktop,2018-01-04 10:37:57,2018-01-24 16:37:19
55119a2e-ea69-4dba-80c1-99e2025b22a9,91ea7a06795c4dc4544b5ef64d3e56e2,10,credit_card,161.29,Success,Desktop,2017-11-16 19:23:35,2017-12-06 01:46:50
b037ad16-ec91-4d98-91d8-42eb851421d7,174a6f88e36eb7f3307cebbc424d032c,1,boleto,165.39,Success,Mobile,2017-07-11 14:37:46,2017-07-17 21:10:07
354471a2-d020-4e04-8bcc-9c6afd170b36,e1a052031a62fc3bc7f2bf2d15241785,7,credit_card,145.72,Pending,Mobile,2018-01-11 17:07:57,2018-01-19 19:46:27
81e25dbb-1d01-4e90-a9a6-fdf29ff39251,556a840ca8df33d08ff39fed4a28792b,2,credit_card,106.52,Success,Desktop,2018-08-01 09:54:54,2018-08-15 15:09:53
a0c30b80-070d-4531-add6-3aacc4352fc3,b7248875eca77a299fa182dc16258c77,3,credit_card,146.27,Success,Mobile,2018-02-02 13:22:52,2018-02-09 18:39:01
f9032342-ce1a-40ac-bc49-5bd1cca36751,59242532335f9d910b9f7d22be39bb59,1,credit_card,159.89,Success,Mobile,2018-08-03 13:56:23,2018-08-28 09:18:30
317abfec-8cb2-4fc8-9c0e-dc22cbfa99fc,6524090ec4993bd31616d814bc79a575,6,credit_card,91.78,Success,Mobile,2018-02-02 15:02:13,2018-02-06 22:23:29
e869c489-e317-49db-92a0-210c54dbdf63,f9ea6cc9d3f50070aba77ffd39ef6d13,1,boleto,32.37,Success,Tablet,2018-07-15 19:18:02,2018-07-23 19:49:23
