Payment_id,order_id,payment_installments,payment_type,payment_value,status,device,time_purchased
c29e6fa3-8c64-4b46-85a6-bc81930cdaa1,e30bc9599660c657ce6cf351f1a98b5f,1,boleto,187.65,Success,Mobile,2025-06-07 05:15:49
22d963c6-f41f-455c-a513-d8d0ced78cf2,cea3e6c11eb60acb9d8d4d51694832f8,1,credit_card,26.78,Success,Desktop,2024-12-11 10:05:08
3aed9b87-d5bd-4a34-837a-38984875d158,b29aef07fc359c950db89a961acc1fa2,2,credit_card,211.06,Success,Desktop,2024-12-24 17:30:10
fc189719-181e-45c7-b59b-f9081e9864ec,4273eb19832c1ba5b1d96ec21fcc2d1a,5,credit_card,243.01,Success,Mobile,
53ae5fe9-93b6-4566-b65a-40785dff6317,af71e9e2ee3f91d619aacab51fe2e75b,1,boleto,156.44,Success,Mobile,2024-10-14 15:50:42
1d9b3345-5edf-4fc3-8827-3517d422ce04,689d9b46b0376ea4ebaeac46ebd6fc18,5,credit_card,58.79,Success,Mobile,
dd0b4e17-ff87-406a-b76b-32847b203834,6caac7177852a39300388dfbb599a5dc,2,credit_card,56.37,Success,Tablet,2025-01-19 04:01:57
31cfa9f0-64e1-45b6-8dd0-952efcf21ba1,15f8a954a337218a8196bae2dc3d801d,1,credit_card,147.58,Success,Mobile,2024-12-08 20:26:17
f04dc534-e987-4b90-ac47-bc711a222e62,9dd7bd30536daba0afe7e080f4b8a3dd,4,credit_card,685.70,Success,Desktop,2024-10-22 16:25:36
438c6289-7d87-4e06-867f-26af6f4d5ba8,8ddafc9e62967101391805e620db71be,2,credit_card,45.19,Success,Mobile,2025-03-05 23:24:32
b30ad6b8-4997-4187-9a5b-ff3bc1807141,adff485b76b194780db2e4ad4c5eb9b2,1,,65.95,Success,Mobile,2025-08-11 05:53:25
a8e66cb1-134c-48fc-979d-4a17e5cd27ad,da225d51cdb2a615ac38734cfdaebab4,4,credit_card,436.21,Success,Mobile,2024-10-05 14:25:54
45b7b2f0-1635-4a60-92c7-1f3d76ff1ee7,b4cec7d0224b919cac7a6d513cc0884f,1,boleto,212.49,Success,Mobile,2025-08-09 15:45:06
58315f93-6bdd-43ba-a24c-92a3ae96dec5,c37e8a90411ad06bb2624d9a478de279,6,credit_card,163.79,Success,Mobile,2024-10-09 07:18:15
0b00a2d3-2370-4ea1-8f0b-538badffbb0a,279e00e0fbb287131056b0612f84ab6d,6,credit_card,300.36,Success,Mobile,2025-06-20 23:07:28
1ce376ea-120a-4b1f-8594-c00581036425,f1462fd2d8a35339426c88472ba32354,8,credit_card,86.02,Success,Mobile,2024-08-21 12:28:18
eb5f012f-2772-48e7-8eb6-2d5f8dff4704,4030d047c111d2d8a990c6ccfd9e4081,1,boleto,115.20,Success,Mobile,2025-06-09 07:25:31
8c0cda9a-a44a-487c-8963-81099dee6e54,2d6c9f00e3d35a0f4e742fff1191d675,3,credit_card,77.89,Success,Desktop,2024-11-08 14:17:25
0f8fefd8-c281-4f82-8085-5a591ae698d5,970b0850a5b6ccaa34a0e887e8d10a5b,10,credit_card,134.72,Success,Mobile,2025-02-21 21:27:08
3f948301-3d9d-4f71-a10f-e9fe28e3955d,14cccd76360744f54b4d0fad37c12ebb,1,voucher,77.01,Success,Tablet,2024-08-25 11:29:24
d24c6a79-c75e-413d-8719-4ea81b67a1db,5a644293b3539f7e7876ab0b4536b320,1,boleto,155.67,Success,Desktop,2025-05-17 07:39:17
7c7f75f2-e9d6-4478-b07a-fd9f84c8e477,00fe20fc069833ab95021b46d6862646,7,credit_card,150.02,Fail,Mobile,2025-05-03 09:26:09
691ecd85-0924-4eba-a948-0ccbdc2461fc,e70079a333e4ddca8787daf05873a6dc,7,credit_card,72.68,Success,Desktop,2025-06-28 23:00:14
abe611cf-3ed5-4b97-8d93-4bb7703c6eda,4109e4ec2678abadacc06e7a540fec03,3,credit_card,51.98,Success,Desktop,2024-10-10 23:27:36
43ecfe95-d486-4b94-929b-c8b082f897a9,f3d59d2aeafa9e69103f4dbad2b5ec46,2,credit_card,73.63,Fail,Mobile,2024-08-26 02:48:27
c74c88f5-c8ae-4a00-b0e5-0d93ffb81a77,d57be8fa0f204a8cf10389b3da1d2a3e,4,credit_card,40.00,Success,Mobile,2025-04-21 16:09:46
2cf3d00d-f850-4078-a46e-c22c614a0e3d,80cf8a8487e5b2664cc0bacc1a57063f,3,credit_card,315.73,Success,Mobile,2025-05-19 12:31:03
2f55f685-14c2-4e2e-9de0-219679400147,11567da1255df80bd6deecd416bdf9bc,1,credit_card,104.38,Pending,Mobile,2024-09-01 21:28:14
3f4662bb-f70b-4aac-b77e-249c1ac738de,53b48de8c162b1a00ace27c3c0a9b148,1,credit_card,40.17,Success,Mobile,2024-10-30 20:26:57
9bb70140-f841-4edf-ba7b-5f760be58457,51f0c74a5a4bb9d033837707f629b9b9,1,credit_card,108.44,Pending,Desktop,2024-11-07 21:40:45
0fcddfda-6674-49ae-931b-5291ff8c2c95,46221a9cc394119ee2251ed0351173d9,1,credit_card,27.75,Success,Mobile,2024-10-25 01:40:08
e033a16e-3e40-4023-a8ac-49ec279aab6a,6feb1191d85c6196e2dde76966fdb45a,1,boleto,147.31,Success,Mobile,2024-12-28 16:11:11
eed3b53c-8c8c-4ed8-a2ac-cea7f24f785b,c4b6ce991d0e0bc8c0538001ee46366f,8,credit_card,357.58,Success,Mobile,2024-12-29 03:57:50
08ab7475-0211-44b3-8ef5-dc42e21816d9,cff314344e536186940328c1c6ceec96,1,credit_card,48.11,Success,Tablet,2025-01-06 04:31:07
2de0d233-0359-4df5-86f7-8901d754532a,0013503b13da1eac686219390b7d641b,1,boleto,137.22,Success,Tablet,2025-03-21 11:55:24
7193d118-959c-4ffe-ba9d-d5bbe73142b8,90349f264a3d6a2525a34598d09dda6b,1,boleto,314.34,Success,Mobile,2025-08-13 05:55:59
8f1dc99a-4ef4-4b67-bfd6-baab17b0f3eb,4424e229c586b51536fe200e207c8f84,1,boleto,29.29,Success,Mobile,2024-09-24 12:58:57
18363686-957f-49ee-bca2-af3a25ef3687,,1,,55.05,Success,Desktop,2024-09-30 02:52:40
c4bf6600-6121-4710-8128-45b45ff934e7,93d3f82c12e9b949a4aaa4ebe4602fd0,1,credit_card,3.32,Success,Mobile,2025-01-16 07:26:32
d6300868-b39b-4496-b272-cc7541ba1d3c,c67afe8b6c6b9dbbcfbccb18ae4b5556,1,credit_card,16.38,Success,Tablet,2025-02-22 01:06:54
b93d254e-44fa-4dfe-8551-5fa49b23d93b,22849055311b7748c424a30367967406,1,voucher,104.38,Success,Desktop,2025-06-07 21:31:55
3f2861e5-0826-4d68-acad-4d29c76d9f1c,826eeb58a3803a831408e5f3e5cb3849,3,credit_card,68.35,Success,Desktop,2024-10-27 01:21:48
ddb1f838-dddd-4d74-a807-1c42906dfb33,b045148b008764ce0e232a9345a65bf4,2,credit_card,164.67,Pending,Mobile,
3bacfb12-ec3f-4ac5-a619-1e7069167529,f779310b7f128b2b1eebc444c867c5cb,1,debit_card,42.58,Success,Mobile,2025-06-03 01:03:09
16defa9e-8087-437d-b3b8-29c50d76ed50,,5,credit_card,312.25,Success,Mobile,2024-10-08 14:31:34
effc00c3-e4dd-4791-850b-65edb3f67a2b,6f6926816d7f45e2ce64ae33c9faf58e,1,boleto,180.03,Success,Mobile,2025-05-18 09:42:53
9fddd2b3-7586-4e05-8197-7cdb1c62992f,2e2becbd3307b63efe5ea59d9e61f08d,2,credit_card,127.99,Success,Desktop,2024-12-09 07:52:28
47cf1950-7534-4683-b12c-5e12022073a1,db7f48023b3aaa3002217d55bf03ee3c,1,boleto,803.24,Success,Mobile,2025-01-13 11:02:12
b9ca79ee-8683-46a6-ab8e-dd75a44a7733,d3b1c54aad50f3222af70ad725e9c481,1,credit_card,54.59,Success,Mobile,2024-12-17 05:08:12
6e759a01-5e4f-4a50-8d17-448ccf6c73f3,987b037ce809649fbc99bb85a3cc022c,1,credit_card,606.04,Pending,Mobile,2025-03-25 16:39:16
d028fc3c-ec82-473f-a892-674d32537b90,c0f229f61498b44c4a8790aafbf9397a,1,credit_card,81.63,Success,Mobile,2025-05-17 13:33:21
ca7f76f6-d85e-4f72-8690-e7e4ff842d79,3ac29c0eeeb73047c1eaf402ee857939,5,credit_card,93.66,Success,Mobile,2025-06-21 10:35:43
d4153722-b0ec-4714-9d3d-fad5cda42d83,a5f588c27a89f3717988ca093e02ba3d,8,credit_card,210.01,Success,Mobile,2024-08-03 15:17:53
930ba758-6369-4948-bbbc-97f6b5f59028,970345ca1a351f023c4e32e6ab4e8e1d,1,credit_card,54.32,Success,Desktop,2025-08-08 18:40:21
a56e42c1-55ef-4d4a-9d8f-1cede80c54c3,9bd2f19fdebcf5928f0971caeac464d9,3,credit_card,369.00,Success,Desktop,2024-08-24 16:08:51
fc2d4ede-8e44-49fa-87eb-1d9c8c93d4e6,c3f5808c83edb107f1358fa1477bff2d,1,boleto,385.00,Success,Desktop,2025-07-09 07:12:34
e13137fc-926f-4fc8-b552-c2b1e789b9ae,3749e1bbc7bc1d318446e7c177727a01,6,credit_card,155.44,Success,Desktop,2024-12-31 02:44:37
8775eb5a-8f3d-4b13-9230-73eb714d8320,2c06e4f488be0af43964ad30b123034e,1,boleto,52.75,Success,Mobile,2025-01-14 10:39:12
7a4c32bb-ee2a-44da-81f1-9b2a13842a70,73fc7af87114b39712e6da79b0a377eb,8,credit_card,397.26,Success,Desktop,2025-07-13 06:59:22
33e0fa7a-cf02-45b8-bf97-2a446b12c89c,5c3ed80bbf87273549529ebc6a45650d,3,credit_card,111.72,Success,Mobile,2024-09-03 11:38:36
ee521909-e0e5-4fd6-9657-cd743283a431,1816598bbdabc09eaf2174d9e02e0606,1,credit_card,97.02,Success,Mobile,2024-10-19 12:10:45
4f6f8803-1032-4508-a455-b8e491d67a18,1fbe0504bb91684a36cb3bc56b4f0171,1,boleto,85.81,Success,Tablet,2025-07-26 17:59:56
af0ac2f4-ae1e-4cac-98b3-d0bfecaa4984,04a0e5cbdfc606ebca72c5b78caf81fe,1,boleto,65.96,Success,Desktop,2025-03-22 14:46:33
1e877ce3-cf8b-42eb-84cb-772632b52aa0,6705f845a3ac46ab9725d0bd82338450,1,boleto,90.05,Success,Mobile,2025-05-25 23:54:23
f8c76f45-c8e3-437b-8c1e-5600ac692c92,cd2a97948b841f4702799b800b8e5b29,8,credit_card,99.04,Success,Mobile,2024-10-21 16:05:20
6e55006e-f133-4eed-866c-56f7a0c984d9,21b91053280b58b39247f63e52fc4c6b,1,credit_card,31.78,Success,Mobile,2025-06-09 00:01:09
ee5d5542-ec1e-4ae6-b582-64b0406150db,d912af00829984e706d3907a63594e9f,3,credit_card,69.73,Fail,Desktop,2025-05-07 01:52:27
9d7b754b-29f3-4662-8db4-233373a4e78c,4347279deb067c6731c1c97237921d18,3,credit_card,146.36,Success,Mobile,2025-08-13 05:50:07
cff46519-692a-42c8-ad2e-5029465b70cc,ff2ac13b0f36dffb6af9699f59b18377,20,credit_card,885.36,Success,Mobile,2025-05-29 04:14:43
7e33a6b5-e9ee-4773-8de6-4082d5cda43b,df275b3b9c9f29071b451ae6d993ef00,,credit_card,77.57,Success,Mobile,2024-12-17 09:37:34
c4dbe1e0-8bd7-4d13-953f-7fbec414bc45,3a80a334a6f31719b180d46fb8f00c5e,1,credit_card,96.88,Success,Mobile,2024-08-25 08:30:04
fde27acf-46a8-46d3-8735-3316d47753c2,8109255ed5f9ea90f254fa8c5d80bde0,8,credit_card,278.00,Success,Mobile,2025-02-11 12:12:10
b8915bd9-87cb-44c1-b0cd-d37a3e173ca7,fe4a38f31cc342320f3aff62e8219a62,1,credit_card,108.81,Success,Desktop,2025-01-24 18:03:08
5349decb-5104-4c2a-a664-1c011dc78850,0904fb2c91a18099a0b7315f1ac9501b,1,boleto,406.23,Success,Mobile,2025-05-03 08:16:18
24f79e55-c42d-4ea8-9109-7172eca1b6b1,6b2e6953c172b21f54050c74b8b86250,1,credit_card,348.99,Success,Mobile,2024-10-12 12:30:11
52f24ccd-35e9-4c22-b442-21b09b451db0,a6943daaa93816310c2f34c75774e9e2,3,credit_card,37.77,Success,Mobile,2025-01-21 00:31:00
8f9ab6b5-a9eb-4a0c-8408-c0c8d781d1ef,525c195315397b46cc4a8b1727d1d426,1,boleto,55.91,Success,Mobile,2025-02-12 06:33:57
c3ff41e7-2e1d-4c12-9bfb-addc934a5bf7,676dc08d3b7a83fc6f45f5e0eb1a2d9a,4,credit_card,243.40,Success,Mobile,2025-03-05 09:02:18
59d0c74e-026c-4b05-95d5-29e89d017d56,08fe747a18955f4657172a09f1660620,3,credit_card,107.78,Success,Desktop,2024-12-01 00:33:17
65961403-161a-4fef-a2e8-cda1806030c9,a462c8de1c8c82abe3661cb123a167c4,2,credit_card,94.31,Success,Mobile,2024-09-24 01:37:38
487d153f-e61a-4e0b-add1-1b06aa736d4a,fff7c4452f050315db1b3f24d9df5fcd,1,credit_card,756.91,Success,Mobile,2025-07-20 04:55:55
83ce0d46-f425-411b-a88a-5d3e213a61c5,5b9da43787a1ee10dd9c78432c3ebd82,1,credit_card,22.37,Success,Mobile,2024-10-10 02:58:19
4d451db1-d075-470a-b78b-23397fc48b74,3453f6956295695e0125cf11b651bce7,3,credit_card,225.67,Success,Desktop,2025-04-30 03:10:38
08c74a7a-431b-4c74-b8a8-7e9ffac82138,ee044ff2777c49a97d4be749aa8e24bb,1,boleto,104.87,Success,Mobile,2025-07-21 11:20:44
a83cf64b-6801-4153-a604-813f6d769ce9,c60a42174ebe36481da792fbb7da904f,4,credit_card,315.88,Success,Tablet,2025-06-08 10:47:35
3eb3e8b3-d2f3-453e-abce-fd10be844d6b,374fcc5350e3372ce0d7cab981d7de90,3,credit_card,85.18,Success,Mobile,2024-11-16 10:50:32
3481d25c-1956-4ca7-a730-8ffdc5d3bce6,0b937678b38558c4fec110aed9d5f8ac,1,boleto,133.86,Pending,Mobile,2025-03-16 21:13:52
5f00192f-903a-4169-a84f-2fb70557d82c,fc10f44eba425f75f88abffef84186e8,1,boleto,121.26,Pending,Desktop,2024-12-13 11:29:40
504a6e6d-aa0d-4ba4-b0a3-dafbd55529ff,6f497c40431d5fb0cfbd6c943dd29215,1,boleto,39.96,Success,Mobile,2025-05-07 00:38:20
af177c48-477e-44e2-b0a8-ae2ece4f53e9,f5510156179c05fec1dd3898b39c565a,2,credit_card,126.64,Success,Mobile,2025-04-08 06:02:13
52cdb9e9-5fbc-4ac8-9b71-b31230fb4239,e9d2ee85d4e02fd80bd039f3eb4d549d,1,voucher,20.90,Success,Desktop,2024-10-22 16:49:37
b25034ce-c934-4ec1-bba7-825f05ecfc54,344b189b705831ff56d313993ebdd789,,credit_card,98.51,Success,Mobile,2024-11-01 22:47:21
947e1a45-0071-44a2-88e3-65dedb57e690,f6d56532c36ea6f092b4ebec8ab97a54,2,credit_card,49.02,Success,Mobile,2025-04-06 13:29:01
86a97076-e1e9-499c-ac56-9a3d174411e1,d5aa77f5eed8acdd598a687ccc27cfa8,3,credit_card,173.66,Success,Mobile,
a8ba56f9-1d4a-44ea-b96b-1717db542d01,ec1ddc5ed60d1e3c7a4e0635c316aed3,2,credit_card,117.27,Success,Mobile,2025-01-26 00:30:33
62e1f0ab-c9c2-47fd-8f1f-68514259e879,5ce588b4250c184137ab69ce569c917d,4,credit_card,112.30,Pending,Mobile,2025-04-25 07:11:44
901e035e-2cda-4f43-b2f3-a6256eca9b7f,17affe817f6b2a24ec4a9b5bb67a1671,10,credit_card,1627.84,Fail,Mobile,2024-11-09 15:23:25
2118381d-aeb3-4af3-b99a-b5ad965ec170,852f05d982b898131361f787c7d787fe,4,credit_card,208.44,Success,Mobile,2024-11-08 17:37:57
d1f90d7e-bee7-4b83-8b50-03a58436a9ae,c7cf98eae37902869c4e92aeb9db5c72,5,credit_card,138.62,Pending,Desktop,2024-11-08 08:55:33
f3ef49db-ee39-4be7-9c5b-bc97a05c1492,,1,credit_card,309.84,Success,Mobile,2025-01-31 03:31:45
1ac91e03-8e66-4e35-adf2-268502dc743e,ccfed873cb913a60c9603cfe245060ff,1,boleto,82.22,Success,Desktop,2025-08-11 16:29:34
9b540235-5e4a-424c-8c72-128f6bce59d9,bd1072cc4db9aa8b0a4a0188ce7254aa,1,credit_card,91.33,Pending,Mobile,2025-06-22 11:47:56
440cb955-ad3a-484f-97c1-cc7a48d119fa,599d6e8a6c48719bfc536e4f6e65b92e,1,credit_card,56.78,Success,Mobile,2025-05-13 23:32:29
35da9aff-67df-40ed-8cfa-d5094e576d20,826ac984fcfa730ed1f2ef0d212578af,1,credit_card,773.48,Success,Mobile,2024-08-20 04:19:26
14ceffef-f726-4651-a988-ebd8baa75dfb,b88ab07fb8df9a5215f630bc0da356f8,5,credit_card,187.73,Success,Mobile,2024-10-09 04:35:05
16702228-6d28-45cd-b525-bddd94d102dc,8f6467bcaef44e076b48a04fa38557f3,1,,41.69,Success,Mobile,2024-12-08 22:00:36
50f0d035-34d2-4afe-9826-c438228ed75a,01ccc64a2b38fdb87c25cb1944934670,3,credit_card,212.12,Success,Mobile,2025-04-04 13:53:55
6ec1862e-f9d7-4dad-b6ad-0b28147c2968,b0caa968184329b15d148bfa24d205e9,3,credit_card,106.17,Success,Mobile,2025-06-20 21:16:42
f5314521-beb3-47eb-b6ef-1ebaac2fb2ad,b19157c739687db4c2150c98b715be45,3,credit_card,238.25,Success,Desktop,2025-06-27 11:52:32
2671917a-b0ef-49a1-9168-34dca6486332,5e1d55263f67d8c2b166ec2f5cce1062,4,credit_card,43.97,Pending,Mobile,2025-01-13 07:08:33
be90cf0c-b49d-4fa4-89d4-86f19c610aa5,5c66f20dd109b39605119d5627d6ccff,5,credit_card,97.78,Success,Desktop,2024-10-19 11:12:16
c4de9366-98d3-4f9b-bfd4-ebefe48f751f,5be7fcdba040de4538c9bd6fc2447973,6,credit_card,182.54,Fail,Mobile,2024-08-05 14:23:32
54cd3d35-34ce-42ec-bce9-f66a10195a7f,2309862661958363d4ce0211d3116498,1,credit_card,147.15,Success,Desktop,2025-02-12 14:05:41
1e00f1e3-b684-41ab-a46e-51adae2675f9,2d26e963bdb342dbdae1fad7ad2ea511,4,credit_card,250.57,Success,Mobile,2024-09-10 02:14:12
85f99ef7-1525-4ebd-a89b-9ab7bee51941,212ce4538533ab322ea417619c2f627d,3,credit_card,148.06,Success,Desktop,2025-02-20 20:58:31
43c7e6a4-eb01-49b3-a2ca-be2618cf9119,0c8703831f0dff29ae877f4f9cce845c,1,boleto,288.37,Success,Tablet,2025-01-21 11:14:41
57fd1c2a-a205-477b-b285-d87176a6de60,703d387c15220ae49735c98c882b8fc4,10,credit_card,195.18,Success,Mobile,2024-11-19 21:07:56
50110480-00f2-4d66-a767-3c48d7564095,ffc5d47e40567b5f153d5cd17138eb89,4,credit_card,70.11,Success,Mobile,2025-01-17 12:57:16
073d5958-bf33-4525-a53d-473133b281fc,3b242b46f74b79a1db39d117260d115a,2,credit_card,172.92,Success,Mobile,2024-11-28 02:48:49
6d1f8853-3fd1-4df1-ab31-0c3e4bbaefd4,f99c42cf20b64fe3dc045ae83e56f4e1,3,credit_card,566.00,Pending,Tablet,2025-03-14 23:23:51
6ab93697-f461-420c-9593-a15cd491afd5,c2df8e6efaa171c3bb0b11481dbd48aa,1,credit_card,35.84,Pending,Mobile,2025-07-12 20:49:41
bc5af364-342b-419a-ba09-ba37fd009bcc,97ae631fa495a9b1e3a4b4f14379846c,1,debit_card,53.36,Success,Desktop,2025-07-11 09:26:55
4fb6c6b5-521a-47a0-9f44-71f1a1b72265,47a9a1491f70a8280d5f449baaba7c03,6,credit_card,125.52,Success,Mobile,2025-01-13 17:56:05
7adf2033-3bae-4797-8a7f-f1a3fef76930,d4dcec44106e7301b362ee4b771b7ff3,3,credit_card,125.58,Success,Mobile,2025-04-01 16:41:58
17206e28-0e02-4657-806a-570385d4de65,95e7f49dc56e12097c265c45527a3941,5,credit_card,50.68,Success,Mobile,
f735a84f-ec86-4a94-b3ab-bb1db60a8c0c,b4f8309e1091470cf3ffe3514ea93e82,4,credit_card,178.27,Success,Tablet,2025-04-30 18:29:02
69cfb53b-bb42-420f-a72b-9628b7401b0d,85c467a504e5796387bb68fe2adcc256,6,credit_card,2204.04,Success,Mobile,2025-02-05 08:34:38
a06fd60d-b1da-4178-bfe3-1e8049cbc7b2,e0bd62e007e5e88656338ab10a5c0f42,1,voucher,36.43,Success,Mobile,2024-12-28 14:55:13
725260e1-713f-497d-8aee-a2d2675ffa88,fa21f82ef6bb86d2dbc878354e1df49d,1,boleto,147.69,Success,Desktop,2025-07-14 10:03:48
23509f14-c1d4-471c-9364-52ff834f6cc4,4728d981da8b9d9e9fb4c7c069e46509,1,credit_card,28.69,Success,Mobile,2025-04-20 22:59:42
227788a2-e839-4d1c-8419-e273c6b42d55,9a34a9ac2fd3c9b5b749595e5d4df912,4,credit_card,189.44,Pending,Mobile,2024-11-21 16:52:10
6572e4ae-7367-4436-802e-d3575862d8fb,66e4624ae69e7dc89bd50222b59f581f,9,credit_card,91.68,Success,Desktop,2025-01-05 11:44:34
ff352961-f3c3-4fc7-8c88-22b7d4ae21c3,ab8e5f9b860cd703f5f647200c2c7b58,,credit_card,35.42,Pending,Mobile,2025-06-13 05:58:28
d7c0ee02-584f-42dd-9924-0bd9593d1f7e,e0aa66d7588bc46f68bf32d34ab6562d,6,credit_card,170.01,Success,Mobile,2024-09-13 12:12:47
6642d091-2f1e-47f6-bcc9-a7043176c393,1b2b354adeb38c1c308c915faf7d3288,1,credit_card,1137.11,Success,Desktop,2024-11-22 16:03:05
7e7746d9-f7ae-46e9-99d4-62d03c5dc44a,c6fdbf697f2f8af465a58ffaa4c3fa4e,1,boleto,151.90,Success,Mobile,2024-09-10 06:30:29
d8188ae2-2d93-4fb1-9218-25ff8997dd37,723a7113ee372c5f0ce268c48dfc2c21,1,boleto,215.95,Success,Mobile,2025-01-15 22:25:50
e141bbbe-bfbf-4487-8166-83bb8db44fbd,64d02f4ae7e52cc423b0b8790e8760d3,1,credit_card,54.22,Success,Mobile,2025-08-13 02:20:31
ef1fd04a-4b47-40c7-814a-59e82893119a,a698eb7ffd8072c3664a4950b259ff0b,1,boleto,57.11,Success,Mobile,2025-01-24 10:46:06
c84e6e3d-73e5-44cb-a3da-96611d172675,dd7716f186ee491831aeea6aae363bad,10,credit_card,666.45,Fail,Mobile,2025-06-17 20:33:23
ccf6d087-3362-45be-9797-d9fff1ffc857,64dc7842b184ebd280aef040ab951134,1,,180.21,Success,Desktop,2024-11-15 16:31:54
7a51ba25-f0bb-40d2-98ad-3c16126e3e24,119c9e36858ecf81f6a55cf7f7b327d2,7,credit_card,71.41,Success,Desktop,2025-06-26 16:02:16
c3b6e041-b838-4838-a64c-8c2866d706b9,b8bfa12431142333a0c84802f9529d87,1,boleto,300.15,Success,Mobile,2025-05-03 12:22:21
f603bf3b-323b-436c-a9e2-97ae65575741,e28fb6cbf050a8cde2b9af4ae94f3241,6,,799.23,Success,Mobile,2024-12-05 22:27:12
65974235-4c2c-45b9-8448-9ec7d193854f,bd6732607590d3b24eb163bcc2085997,,credit_card,76.29,Success,Mobile,2024-11-20 11:07:36
20a74d6d-171e-4ae4-bb01-dffe86a45c8b,6ae5b953bef57d8a29a1c49e03807e82,1,credit_card,86.05,Success,Mobile,2024-08-12 00:46:42
c0b22fa6-6005-471c-8be1-8cbc9c6c072f,0411b9d67ebfabf519c3e47629e91e3d,1,boleto,199.14,Success,Mobile,2024-11-07 13:39:18
fee8c8ee-ef07-4e96-8b5e-6e4a966a2135,c0d98bbbc820c00ab877fbb053b1e517,4,credit_card,66.60,Pending,Mobile,2024-10-10 21:04:21
c1a7340c-c2c7-44f9-ab7e-7db697de09cb,325cfd48a71240cb16c9f50468478c92,2,credit_card,138.97,Success,Mobile,2024-11-25 20:40:34
5df84681-b442-4a4c-aed9-d7f72bb06def,5708ae647d7017fafc39273981150d84,3,credit_card,38.00,Success,Mobile,2024-08-07 21:44:27
306aafbb-77aa-445f-8e8c-36e282e50925,92692f8437b5bc1db9cc256b4a4cff74,3,credit_card,122.50,Success,Desktop,2025-05-14 12:41:14
2f1fbdc0-c9a8-4e5e-83b8-6cc9325c3e50,701346c966bac66c241f305dabd8f61d,10,credit_card,773.03,Success,Mobile,2025-05-01 08:15:24
58469ef5-4458-485c-9b1e-1a7bdaf186a8,b6ac9e1564a4ab43f7958280ebc3ea23,8,credit_card,238.64,Success,Tablet,2025-06-09 13:26:39
c4e92c58-b89a-42ef-a499-03dbed002508,e2210e9067554988ff724209b5b7a474,1,debit_card,45.09,Success,Mobile,2024-10-10 10:30:36
0dc29a58-838e-4fa4-bbf8-985b41220cc5,dc66d93a6a91154ab8dd2e7779e9a1ac,1,boleto,76.73,Pending,Mobile,2025-06-14 06:57:19
0467def4-39a3-4ab8-993d-ad054e9180ed,e97b95303d6054c4c492d83dcd06ac20,1,,56.16,Success,Mobile,
ec830290-d88b-4995-853a-bef8ef0107cc,51d52f115820f57bd947308b77f392db,7,credit_card,78.36,Success,Mobile,2024-10-20 23:21:42
1f4df981-440e-4605-871b-e65abd1923e7,da69511456c7023cd57b53b888f9ab27,4,credit_card,40.85,Success,Mobile,2025-03-01 05:49:19
7ef556e8-2a1f-4da3-80c6-7364e4608339,6d58638e32674bebee793a47ac4cbadc,1,voucher,2.51,Success,Mobile,2025-06-08 04:11:23
cc51e14e-2f02-4246-896b-750c76f45c8f,d2625960105421250d7c067b24b462b2,3,credit_card,149.23,Success,Desktop,2024-08-11 22:48:26
58393318-3268-4b6f-8bb2-73e1d67b8e57,bd59d6b6646e18c7a1a97a639ff49e0f,1,voucher,6.57,Success,Tablet,2025-01-03 07:29:49
a89f6cf3-82bd-4a4e-9a09-8af34abc8a2a,70a7add6c9655bfb7721ca9623070b7c,1,boleto,126.81,Success,Mobile,2025-03-03 00:05:49
538bfd0c-53da-446c-b6c1-80388ad432f4,3951193545025398d0fa18b7e2f836be,1,voucher,44.59,Pending,Mobile,2025-03-06 01:04:12
6d34c7ca-77b2-488f-8d37-59a8adc1fc96,8b1386c62489fa3207c75cddb43f7e5d,1,voucher,0.39,Success,Desktop,2024-08-15 02:33:09
41e9f1f5-aacd-485a-9611-8dc8fab5fbcd,c2fdaa1b60c55ac8d318c4adb4b26373,1,credit_card,19.26,Success,Mobile,2025-03-20 05:08:55
ea4c4e59-8fb4-456a-9627-d4b100790b45,9571cb862acb9ac518c76590d0fd79bf,1,credit_card,235.28,Success,Desktop,2024-09-20 09:13:05
d6a7d494-1f35-4dd7-aee1-45b7fd61f95e,27f190f6efe898d203f09dacc0d5e6cf,1,boleto,62.01,Success,Desktop,2024-10-16 11:37:17
70a38666-c4f4-4662-aea3-c78c89a358f4,bd74c36a843f8560d4b4b2a902dfb22e,2,credit_card,222.68,Success,Mobile,2025-02-13 14:10:24
e2bc6958-0bd5-4543-a24d-db9b754dfe63,90d4fd66e34f42131ae8035b8c32a862,1,boleto,33.22,Success,Mobile,2025-04-28 03:38:00
41d452a8-0182-4e95-8d06-68f28ebd9084,ab2a998670fda3ed78ed05b73fa62ef9,1,credit_card,218.22,Pending,Mobile,2025-05-08 01:48:10
45d1bedd-0dd0-4e77-af8c-cb06f64ebde5,ed91235fc08276eed0470b26a6dbd4a3,5,credit_card,363.96,Success,Mobile,2025-07-24 23:47:32
b50dbf95-9d28-4c8b-9976-6d767472bc8f,54ee4ac3ad09faa2237f8a844b4d7b92,3,credit_card,386.80,Pending,Desktop,2025-01-05 03:49:57
1b3bacac-8461-4692-af6d-92a3cfb22141,2047058984e5864a83158101943495bb,3,credit_card,65.53,Success,Desktop,2025-02-04 13:30:03
