session_id,session_start,customer_id,event_id,product_id,category_br,category_en,event_type,device,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
733,2025-08-14 03:20:37,e3a2ecc76f9a48dedb531f45863a92b1,2,cd2d21b047041ab1b899a91aadb7f9d0,cama_mesa_banho,bed_bath_table,scroll,tablet,3d217f28b2f54d2ac1b06781cae22eea,12952,atibaia,SP
470,2025-08-04 06:41:43,f86da6175d72ff2d6a9de63342e1d303,3,1aa14227ddc4559e09c497298bf618dc,esporte_lazer,sports_leisure,search_initiated,desktop,8cda74bcb48b709a90e5441e19b1d759,13160,artur nogueira,SP
927,2025-08-14 20:01:21,b4aed612bc4bba43b16b3b8e6d707fa6,1,81a3f1e46ec16acb4800a5002b014438,perfumaria,perfumery,page_view,tablet,7fa8298b790b9bb78ffac3a59336d27b,5010,sao paulo,SP
419,2025-08-14 04:11:48,7f3cdf6539fdd87133286b5456b91ae1,6,4f741491850c0ce5c062655637fef0f3,informatica_acessorios,computers_accessories,apply_coupon,tablet,70d9c1727c10dc6cd4187548784084bf,23045,rio de janeiro,RJ
323,2025-08-04 08:05:07,b8fa0384b93837cca8bfb537c3c32a64,2,4ef55cfc0052b8c8c9313fd35d00289c,malas_acessorios,luggage_accessories,scroll,mobile,9b0cfe79b2ce5646314846f6d9726b2e,89012,blumenau,SC
989,2025-08-11 17:50:31,bc345481af806e7f82d41182101d563f,1,c4bb83a29caf7600c1a8bcbca6a85c98,esporte_lazer,sports_leisure,page_view,tablet,391321e6abd0f7924e416f8506906898,6807,embu das artes,SP
470,2025-08-14 13:59:33,e8ebbc2a8acc77cf4a5f8f496ddca8d7,1,e88e5a87ca25def10ad4f2dd2a967f23,esporte_lazer,sports_leisure,page_view,mobile,314fcf9fe0f9497822eb881f942fca6c,36240,santos dumont,MG
642,2025-08-06 07:48:43,0f835d3a44bfc8601fe5825f921ede8d,3,1347d4320dcd0acd750e37bb3d94a918,eletrodomesticos,home_appliances,search_initiated,mobile,f73ed0685b8f4388b07d4838f60b3571,68903,macapa,AP
642,2025-08-10 16:24:18,bcfe21a120bbae5d45cf229b1329b5ec,1,aadff88486740e0b0ebe2be6c09476ae,beleza_saude,health_beauty,page_view,tablet,6680f380f3c92293b4c6a12435d0ebbd,44002,feira de santana,BA
733,2025-08-03 18:18:35,a1aca6bcf003c08a08097758ff8cf96c,2,b8d682ed9fe73be0d13a38e716573f79,consoles_games,consoles_games,scroll,desktop,d1977d0dffcab41b61db477ceecc3746,30130,belo horizonte,MG
478,2025-08-14 01:30:55,2a488b993ba9794cb757436f398489d8,1,7d04c7dea507d3f66a22b0997525b0ad,moveis_decoracao,furniture_decor,page_view,tablet,07597096095d50d3235d4145c7f98cc4,5207,sao paulo,SP
499,2025-08-14 19:16:18,73f6f07cecb177c52aafb9ddd4b4b448,2,0f820791c5bd8fc3b05f6b897877fb1f,construcao_ferramentas_seguranca,construction_tools_safety,scroll,desktop,3d137ee6aef24bc7aa2d3cd0e083ce9c,6343,carapicuiba,SP
419,2025-08-08 18:30:28,3e427aba8dacfeb381377ca002f96282,2,c4fde94eab39fba350fee41d60ffd8f9,automotivo,auto,scroll,desktop,7f9a82af65e8568d377ea5046f53a8da,35501,divinopolis,MG
805,2025-08-12 15:09:58,12f985f830e8fc3be0aad2ea7c47b612,1,c9e6b23635a83b700579ba235b53eaf3,moveis_decoracao,furniture_decor,page_view,mobile,e4ac584ace8736ac1ea923ba3475f719,15600,fernandopolis,SP
478,2025-08-13 16:40:02,cb2559f845c75418909740bd35463398,2,c1617123e66d2491ca93ceadfd36203e,cama_mesa_banho,bed_bath_table,scroll,mobile,7bc23e69723bc03a7d2589ee71a37d07,1140,sao paulo,SP
419,2025-08-07 17:06:37,7fc0e7dcd8f29cc5285c7f4981c8fae7,1,ea5dab9d789df7f5cef0e41002bdf47b,telefonia,telephony,page_view,desktop,184c60d3f769361e505a2310ed7c508c,38182,araxa,MG
504,2025-08-13 20:57:25,1457db4694dabd9ee0aaa7a8def2b152,5,b770fdfeb3598c315c74c881afdeacd7,automotivo,auto,remove_from_cart,tablet,61e5f16f5f4e5de288a9fc001ae443e4,21040,rio de janeiro,RJ
499,2025-08-14 01:43:34,ca345cb1e12c873647c273a2a7985f92,2,e2b9488ff4e25e7fb5a2973a65eb79e2,cama_mesa_banho,bed_bath_table,scroll,desktop,0ee0424f2f4840a282623b8eae4ccaa3,30360,belo horizonte,MG
838,2025-08-06 21:58:47,64042b2284d62375ab149d343150c5d7,3,7666acd3cb60e97bf02449e36be0c02a,esporte_lazer,sports_leisure,search_initiated,tablet,315b46c034e62923d7cf1870d173fadc,14940,ibitinga,SP
878,2025-08-03 15:09:51,9bf04c159f122d323d21ddd3189962e6,1,08528915e9c75fe961048c13928b527f,moveis_decoracao,furniture_decor,page_view,desktop,bdf2cce7745cd9e6c79c4c5771863ae1,40717,salvador,BA
478,2025-08-12 17:01:52,77b6059400dbc3ee923b21ff062612c2,2,56303e28cce31802381aea252883b8b8,relogios_presentes,watches_gifts,scroll,mobile,b7854c9bdaa0d9650bf2cf9a89399f8a,38600,paracatu,MG
642,2025-08-04 07:28:28,276d837f05f017a708409066dff401a8,1,fa824bd872b3bfb379407d40ff3059c0,relogios_presentes,watches_gifts,page_view,tablet,6bea1ab8db5d65ec458b72229345a771,12243,sao jose dos campos,SP
898,2025-08-04 07:42:59,195723bad1cadf0ee55cf2c9269365f0,2,211d84789fe01a27d1e5e12a60a30c85,beleza_saude,health_beauty,scroll,mobile,391ab06f2710fd604e7a4ad398e71fd5,22631,rio de janeiro,RJ
707,2025-08-06 04:37:12,08ba3f633e08284c827e14b9700d8949,1,26a5c56121a055cfa75ae4f9e324c024,automotivo,auto,page_view,tablet,be33152ae3eb53008fdba8c5efa40ab7,7950,francisco morato,SP
994,2025-08-13 12:28:54,1617a08d5850cf9628908bf7339c4245,2,cdf516ee3c66d21bf05ed94c812a2642,beleza_saude,health_beauty,scroll,mobile,ba7732cbeb7711ce8f27dfb225f5c0c5,24456,sao goncalo,RJ
994,2025-08-10 17:57:28,fc70a16ef4c1c733f42e776ff0a980fa,4,2f07e976774b91520e17dd3b2dba73c3,climatizacao,air_conditioning,add_to_cart,mobile,2d7d65d5f4c5727c3c8630f5de2de690,4787,sao paulo,SP
933,2025-08-01 11:56:46,641421e7a4129fa906e060ccdffd6cfc,1,f17919cd5c50df5ea6b11d9665a0eb2f,esporte_lazer,sports_leisure,page_view,mobile,f16b5d43cda092901d675615467e41f4,27910,macae,RJ
506,2025-08-04 07:14:34,381408c4cb32738d5008a1bfd66d6e4c,3,e6b6e13cf71449a457269f425b89dc74,audio,audio,search_initiated,tablet,28da99e178f274876e3052c1740c6c87,18720,paranapanema,SP
252,2025-08-11 07:25:11,de40e840af17b6227c01ca19031ab896,1,2d6dfe6841db8445d145a67913aec9d2,papelaria,stationery,page_view,tablet,6a583f4c6790a4c8330beb7612e17f42,23520,rio de janeiro,RJ
838,2025-08-05 13:53:15,becd44b937217776c659d9465b22808d,2,bc166ad2b244b9d4eec97208498b1c07,automotivo,auto,scroll,mobile,4435c4547dca4cc6909b5f9b513c7993,17340,barra bonita,SP
405,2025-08-05 05:40:10,291d6844b59e2c397d3c5003a8bd709b,2,f1e297029531521190bb2312a90df567,moveis_decoracao,furniture_decor,scroll,mobile,66efda21323af0cafdc4490864d3ad68,2545,sao paulo,SP
631,2025-07-31 04:26:51,74167fa986badc6600b60439162a8619,1,c8e98656b0bfc1efbadc25aa3fb9640e,beleza_saude,health_beauty,page_view,desktop,ebffd9d1340266f1ed93232b8200699a,4232,sao paulo,SP
629,2025-08-07 22:23:54,9d6c3f94903d3c85f5691210dbe2d95f,3,6b54c329383ae411a34c9791f7a51145,automotivo,auto,search_initiated,desktop,68434fce981a8a2ff359192a871420c4,38412,uberlandia,MG
994,2025-08-13 05:14:37,a7c44bb8aa9c0737ed95216600460b84,5,26c48bbde38fc8ca6a01eff68015e35d,perfumaria,perfumery,remove_from_cart,tablet,6d1d129c5d436ab5291628643ca34343,59115,natal,RN
495,2025-08-08 19:32:30,c81365d11511bb57b8fe9a8d3fab8883,4,2ff9737e49040a4de6435620ee96885f,cama_mesa_banho,bed_bath_table,add_to_cart,desktop,a7bc069d832786d5e0230ef0c6ce236c,8717,mogi das cruzes,SP
454,2025-07-31 07:46:15,b3a21908915e2cb21871fb7c1a56a9e5,1,06acd3480e6a1afb023ad0eb8cdeecca,utilidades_domesticas,housewares,page_view,tablet,b9f44adf80ea63d6c55c0ee8c0360fef,4524,sao paulo,SP
506,2025-08-01 11:04:10,73030ce73a719fa299775db21dc5033d,1,c3ccc0c6eb821d523d51af4a8ceff376,brinquedos,toys,page_view,tablet,111efab0031b5c6b18c5f17760f8b338,99600,nonoai,RS
631,2025-08-08 15:15:15,22848cff9355124d81c561b59890a345,3,660e0f01907ced7b35929916341d8ad0,construcao_ferramentas_seguranca,construction_tools_safety,search_initiated,mobile,e7ba27eaa7692a165b91ba35a41da310,70660,brasilia,DF
878,2025-08-03 07:22:14,66966a2562fadcb3f9e3acbbfa9a4523,3,26ef5c7fd62e0e6334083bb274a003ba,automotivo,auto,search_initiated,mobile,94f1230c44435fe9001ce30f1fe06135,14403,franca,SP
506,2025-08-12 08:05:23,79dd6d239bf598a7bbec4b0465cdaf15,2,23e7b9a386cb15c0b5063bf0d45982a5,informatica_acessorios,computers_accessories,scroll,mobile,b91f66c680ece6d17ff2503ea144feff,14680,jardinopolis,SP
707,2025-08-11 01:02:06,83701dc4f775d9d3bb5acfdee605200d,4,78d9cee7386ff7a3fb916ee1c076a278,automotivo,auto,add_to_cart,desktop,cd05473bb91c2abeb4d23ec8864d168d,64052,teresina,PI
642,2025-08-01 11:47:18,33b1fcc0d244ba808384b9b3df985450,6,d766964397625ab68a48b7267bf7b04e,automotivo,auto,apply_coupon,tablet,ab28b75b64cb61b5247aea7f391778cd,20910,rio de janeiro,RJ
323,2025-08-13 20:58:04,394c66f853de6f122620585a7b14bb91,1,6daadc7e6029cf01762f941e488caa1b,brinquedos,toys,page_view,tablet,b1a8a0800eac99ec4d83d6ca350a690e,5879,sao paulo,SP
355,2025-08-14 15:15:25,b10c5ba343a99bacbba82eb53d10bd33,1,8f4b17412563c9aef144af0d2b3745f4,papelaria,stationery,page_view,desktop,fba137b4e135ca6bbcaf90576ed1fb65,37195,santana da vargem,MG
372,2025-08-06 00:49:07,353304a58d33fb139cbd70a09140b7d3,4,60ee9861f35c13d4a3a2bc10e86bb05b,beleza_saude,health_beauty,add_to_cart,tablet,90125656b67f366e482a98da3af867be,72871,valparaiso de goias,GO
758,2025-08-13 18:07:59,81e58748fd88658cd29a87a52d64f7d1,1,32c6fb2c7b8966ea413c684eb15186f5,esporte_lazer,sports_leisure,page_view,mobile,84b716b75427a213c1077894e4e97bb8,14807,araraquara,SP
889,2025-08-08 11:58:19,878d8c63b45f5785836732d642ec2a16,1,d8187d92ba7b6cef0ed22c1e80bb729e,artigos_de_festas,party_supplies,page_view,mobile,2dde781a67e75871e72fc33cc353fa18,1403,sao paulo,SP
901,2025-08-01 21:10:43,8c9e548518140fc63d1628623658c2f6,3,64dd98c857401579d7f88ddb97821b4c,cama_mesa_banho,bed_bath_table,search_initiated,mobile,ff917c9a5c8153119ba15b468afe1542,5020,sao paulo,SP
994,2025-08-06 15:35:42,31bc2ab4be7965c0d6c9c1852ad9875a,2,8326a865712b71ff436aefafc04a4817,malas_acessorios,luggage_accessories,scroll,desktop,3415bd0630b0fae4e0a1b3c86d99dda3,3165,sao paulo,SP
991,2025-08-10 19:43:24,5fcd01aff39a8f9922b7026f8ac46b55,1,3cfbfb223bf0e89feef39ee393833408,informatica_acessorios,computers_accessories,page_view,mobile,2b2dc4248c225ca73416881c0d817a54,25963,teresopolis,RJ
629,2025-08-13 23:01:14,137f50d5bfbcfb9578c50605cc9adb16,3,2fea0f2cec6b6324a277d4a61c2ed2c6,beleza_saude,health_beauty,search_initiated,tablet,9bc0afc85b2f40c797f96f7911397708,5087,sao paulo,SP
323,2025-08-09 16:10:00,d1e13322db3b41f98dd85cba72c94820,6,9b2a0b97c2471793b067f77f2252defa,esporte_lazer,sports_leisure,apply_coupon,desktop,813e74db515d69c751cb5e9dc66c7314,5347,sao paulo,SP
746,2025-08-02 22:48:03,aaf2642dd99945833bc3cd3531fc125e,4,d8c92e2b378d2321b7eb32ba6cf52a66,papelaria,stationery,add_to_cart,mobile,31b0f587f0c7b541c511988575c67cb6,88803,criciuma,SC
629,2025-08-03 02:22:38,cd9df5080a35c3fd18365602a80f3044,5,0603d2d85bcc46beb11bd247870c4841,cama_mesa_banho,bed_bath_table,remove_from_cart,tablet,83df90c049a8ba9cb243389ad5b8e965,4344,sao paulo,SP
386,2025-08-02 11:11:57,7b07a86ba7d3c0c53f96bf14ea8ecc1e,3,02706657691ad03bacea6d0d0d69d13d,eletroportateis,small_appliances,search_initiated,desktop,2e1519fbbcdce2a37aa5aa94a9076e75,71250,brasilia,DF
642,2025-08-12 13:20:22,453b016d1aa90100969032ca4efc7b8d,3,c354569eefd558bf201d0aedf35608ed,cama_mesa_banho,bed_bath_table,search_initiated,tablet,009671b5dc80cdf32aeb5850868ba81c,23032,rio de janeiro,RJ
372,2025-07-31 06:27:26,702b544f72905c5e25b73bb12fc5abf0,3,317610c6c173aec78923ac272ae9393d,esporte_lazer,sports_leisure,search_initiated,mobile,f5a5fdba09df53572d4af41d3615dbb6,6454,barueri,SP
405,2025-08-06 23:49:56,33ac5a0d983f8f8905499a9f926086f5,1,d4cec69b52f6c751bc505703037b1808,papelaria,stationery,page_view,mobile,8028fbabf6123c13297c82f4393a4724,1452,sao paulo,SP
252,2025-08-09 19:20:11,dc17b8c70dee39149c5b8ec131a365e4,5,dbfa741e0e5dfae13c9f023d8b8cbd96,bebes,baby,remove_from_cart,desktop,07bd3d18ecba2420a8934b34a26f157a,37950,sao sebastiao do paraiso,MG
898,2025-08-06 20:23:53,f6e75fe0c9c3615f87fcc3f535b34864,1,332b3e10a1e54aa72c52f41221eb53ab,cool_stuff,cool_stuff,page_view,tablet,3ccd408859ed809be5a4b53623a4eb2c,93336,novo hamburgo,RS
560,2025-08-05 06:15:52,5a8e30b97c66494c399c5c17ba6ba940,4,bb1fe952bdc16ef8974d4ca11aec19b7,beleza_saude,health_beauty,add_to_cart,mobile,1ce154c6350c5bfa0b9640586e11a9d7,18550,boituva,SP
506,2025-08-09 20:54:16,0a0a7db3f0b06e9fd2888ebab0f8a694,1,db49e555273e8f70eac0f18f20919850,fashion_calcados,fashion_shoes,page_view,mobile,ee568389580761e3d6965d5770ff2c00,60332,fortaleza,CE
709,2025-08-06 02:51:25,5d13d5b488df88681ff37ffcd135b1df,4,348209d205939d7ee8112be3ef9a2002,bebes,baby,add_to_cart,tablet,24058044dcbcb7313582db0305dbe7f4,1210,sao paulo,SP
665,2025-08-14 15:21:04,0c1095f12f17b8a8814c3b52b94084b8,2,d84e43351df6812fc8bf1c70405fb42e,esporte_lazer,sports_leisure,scroll,desktop,f614398f8fecd0568565d52203c67247,2404,sao paulo,SP
470,2025-08-10 02:37:36,ff67ab5e872384e9b7cbe4260e1daeeb,5,4a85b07765a341b846c963da0381db96,beleza_saude,health_beauty,remove_from_cart,mobile,a729bdb3e153c28975cb6016ce63409e,22461,rio de janeiro,RJ
499,2025-08-02 15:58:39,87eccba53579db5563b0588f8943373d,6,75285f54a9546fb99e970a15b52e15b6,esporte_lazer,sports_leisure,apply_coupon,tablet,aca661b86a424c1cbea17d14787d3ce3,18602,botucatu,SP
707,2025-08-04 18:02:13,ea477083e770db0655938e79149f8c24,3,9ae3dacfd2327107a1e28274fac25a4e,cama_mesa_banho,bed_bath_table,search_initiated,tablet,be03685420bb977861dda08f4b4088b3,17063,bauru,SP
642,2025-08-02 05:37:23,7890b92d81dc0d0d7325b2cda4cd14a6,1,91d61438eb9c4168814ac58103174e40,telefonia,telephony,page_view,tablet,ddef46cba050fd5946353e6c0db57c69,18601,botucatu,SP
323,2025-08-09 10:07:31,2fa3f0808b4fc4e1464bfb5bd2229300,1,3c8403a4f7135ffcb0e050a81764088f,cama_mesa_banho,bed_bath_table,page_view,desktop,c582f7d8bdd468701cb419b374e819de,25040,duque de caxias,RJ
499,2025-08-02 11:06:02,ed98a909fd98395ebe321b80d93bd150,4,ea650c84a7d5aaf2a2c5f1b108de8f7c,telefonia,telephony,add_to_cart,desktop,7c790dfe86d4a5ac3738f55965ada7e9,48280,mata de sao joao,BA
336,2025-08-02 23:24:02,81d57cbc974b1173a56a8eac72e8c9ee,1,ce3524ed518a9e6ad7c72872ed88e461,telefonia,telephony,page_view,desktop,7cafce5e7504c37c1e9fff36d4eae6a8,36015,juiz de fora,MG
252,2025-08-12 07:38:29,aee6a4b7dd37206736642224fba0de6e,5,0ee57e62251a7e435b7a3142c1f6aaf4,cool_stuff,cool_stuff,remove_from_cart,tablet,017c477c81dd0f10726f7828f0475c0e,13098,campinas,SP
758,2025-08-14 16:17:37,2ea4a2c9681e6c070611eab34c72d057,1,0198a991deae439205851e71a7b0bdf7,moveis_decoracao,furniture_decor,page_view,tablet,0d508bb21cf7b5d51c46382a21bf379f,12120,tremembe,SP
336,2025-08-02 12:21:45,ac15f9cd03259141ac441517ce3a3282,2,efef7693f29ade58f93ae5af15e7fa18,relogios_presentes,watches_gifts,scroll,mobile,d852affba1eb7b0fbb351e17f13cc5f1,7790,cajamar,SP
470,2025-08-09 22:08:15,c5bfa0cc47e07f8ef82cf6d62f84e13b,1,4a0356df7b44fc692a2dbd9c5a67a1da,utilidades_domesticas,housewares,page_view,desktop,274c7800cda11096f81e2427618f830d,15043,sao jose do rio preto,SP
997,2025-08-10 04:57:21,70c1a561e4290f2d1551c8a9f5804d4e,2,20a64c9ab614812a2634ebbd69bb4a02,cool_stuff,cool_stuff,scroll,tablet,88f21f18f1c3152b023a22a0f42bdab3,6515,santana de parnaiba,SP
898,2025-08-09 08:51:25,8098f5c7290a32e67f211defcc47528c,1,dd676d49d051ea143257c1012bc1ee3c,informatica_acessorios,computers_accessories,page_view,desktop,6b7aef98835928c0e5483ff155dfbe59,1415,sao paulo,SP
927,2025-08-08 01:51:14,611086d2305e396ee944223283d20362,3,635fc0b4d628df01648c6b2624a04b46,moveis_decoracao,furniture_decor,search_initiated,mobile,07688a432e555be9655e83874563bc74,65075,sao luis,MA
746,2025-08-06 13:31:22,d98d984f06ada593e263ff7cb810d798,2,44989697efa3ceece037c5633ea143d9,automotivo,auto,scroll,mobile,793000c4be1a654272437ec6676b78ff,75400,inhumas,GO
495,2025-08-11 22:00:32,3b34eb193a790f18c1952eca8a964987,1,cb9650b0b86415106d480099a14b9d6d,beleza_saude,health_beauty,page_view,tablet,afc8f3a11a809a74e5eef0bda1de6b9c,78050,cuiaba,MT
372,2025-08-05 04:02:40,d8387dc05dc3ef66f65a2a2577d5f87d,1,b694ddbde0943a2ebcaa7bb2777dbf4b,utilidades_domesticas,housewares,page_view,desktop,3e1787c6399d840a6e0fc2def0a8c555,22230,rio de janeiro,RJ
709,2025-08-08 04:59:30,cea0d06a5bbeed1369f325b19c27fe1b,6,a2981aad285aa55f2b0f5f2e7dadf5a3,esporte_lazer,sports_leisure,apply_coupon,tablet,14fcd8e69b2c3c306aa6187b533f746b,63280,penaforte,CE
504,2025-08-05 03:58:40,bb16eb9b2572c004cc5eabd905ff5c74,1,6f248e27719f6f299e711e02651b6df6,esporte_lazer,sports_leisure,page_view,desktop,6ac0e68ca06c7a126ba938508ed19f86,2124,sao paulo,SP
906,2025-08-04 05:12:37,2b134b9db1de9df1353432128c8d29ac,2,28b4eced95a52d9c437a4caf9d311b95,moveis_decoracao,furniture_decor,scroll,mobile,f35d1e92ac21650ca4c034199c8306f7,32604,betim,MG
933,2025-08-04 08:26:40,3efd90addf25f86498def3d8aed02174,1,12b5c5d13512ad7cae70181fc503f42e,automotivo,auto,page_view,mobile,d64283953b232234dc6a8f6ce12afe6a,18076,sorocaba,SP
997,2025-08-02 00:57:17,3f093776a4d97894c51992db9ffb1257,2,20c74b29c2264ca5ddce774c34d98dc3,construcao_ferramentas_jardim,costruction_tools_garden,scroll,desktop,138ff1f6d99b817b8af590d49696da7a,20751,rio de janeiro,RJ
906,2025-08-04 15:38:02,34dc1959beee5ccbddabcbe79132f8b3,6,8047a9de3dd280cc068a2cba4586b91f,utilidades_domesticas,housewares,apply_coupon,mobile,8b9e6aa68f935c6c7bd002db3bf66c30,11704,praia grande,SP
506,2025-08-13 05:36:49,ef6730de0a87fdb396dd69a4ab4e1c82,3,f20a14d45e85b05ef554d10d7283f7da,telefonia,telephony,search_initiated,mobile,8373e82f64fcf52a4b3fee90eb36af43,21931,rio de janeiro,RJ
470,2025-08-13 08:02:42,e640eb5ba79e2f38f8cf36c6efac0edf,4,c28d0e4df4c6507137950f31b9bed1dd,construcao_ferramentas_construcao,construction_tools_construction,add_to_cart,tablet,ad56d34bf0f7e41062a7139c26515b37,13088,campinas,SP
431,2025-08-02 14:24:52,090c54303fddc5393a9386f0ce454d62,1,addc4d1f7d82e1b6c5ba37d6559ac127,automotivo,auto,page_view,tablet,87e23f836bf7853cf7056d6b33ce09f4,13219,jundiai,SP
991,2025-08-06 08:31:47,8f29ceb9da71dd3cfe7055c0c1fb7e7d,1,41efcebbf66be85fb74f7116bda2207d,automotivo,auto,page_view,tablet,8c43cf5ae5937637f807e5b34395a533,11750,peruibe,SP
901,2025-08-14 12:10:20,db4581146aade4093e4c420024427dec,4,e71404b6fc3b275b7274ce772794a914,esporte_lazer,sports_leisure,add_to_cart,desktop,0b23378bea989bff6f5be704caeff912,33600,pedro leopoldo,MG
906,2025-08-06 22:08:27,e0e0a604825249d7ae9ffacf34133135,3,86b5eb8613c4a7bbeaedb2fa28e0a6c1,brinquedos,toys,search_initiated,desktop,a836949b8cf583b1868d8d7ea4ca1614,90670,porto alegre,RS
499,2025-08-11 03:18:11,bc5c23727d81fee31942495ddecec14d,2,e25503c7eef89bea2baa2f73beb8883b,utilidades_domesticas,housewares,scroll,desktop,93ce42779f1b4ef4a6329e31960d3d5a,88075,florianopolis,SC
470,2025-07-31 02:17:21,d3e077372d87af3cb6f307c26855e2c4,2,2115a2dcb35d50b3726fbd24ab04aaa1,papelaria,stationery,scroll,desktop,0f6cfb0782cddcd76df38657c69dbb4b,14400,franca,SP
805,2025-08-14 00:54:20,aa743174847b78266e47461b8bcd1bb5,6,8dfef1eace74e64779b2b82720cf9297,brinquedos,toys,apply_coupon,tablet,b91103208abd5c826bd0bc26ec99c1a2,95572,mampituba,RS
355,2025-08-04 20:16:45,76525f0c94f889d91e4335fae56eaaaf,1,5d0386961a44323a9772e63672317131,esporte_lazer,sports_leisure,page_view,mobile,02e9109b7e0a985108b43e573b6afb23,4902,sao paulo,SP
823,2025-08-07 06:30:43,325b358f012b5d274e0a3ef34a351f55,1,5dd661de5faff6a71b571602a8090e93,construcao_ferramentas_construcao,construction_tools_construction,page_view,tablet,8ee891b2d6dd0f6d8c05863038d99cfb,3131,sao paulo,SP
707,2025-08-10 12:41:00,e98b542a840352aaf7d87f7d9f15f24a,4,1444bc50e2165224458beb85d5542beb,beleza_saude,health_beauty,add_to_cart,mobile,ba877bd20f4fc0198b9627ec48ed01a8,9280,santo andre,SP
441,2025-07-31 07:30:55,311ca9f3c832a4e9b14093cf3c9ac98b,1,f034637ce06bb3a527488a37a59e522d,relogios_presentes,watches_gifts,page_view,tablet,abca17a50929e00d09e56810f3f09274,37504,itajuba,MG
989,2025-08-04 01:35:30,70814f917907de02bf3b0803dd173782,1,4d7bb00ae05b63575484f113503baf21,casa_construcao,home_construction,page_view,tablet,a7b692898d3828ce34e905a4356faa05,4912,sao paulo,SP
631,2025-08-01 01:30:32,e5e1d1173b32986df5c489e8f192b6c2,1,2020db9c389956e879dd05e6250413d8,malas_acessorios,luggage_accessories,page_view,mobile,09ade7f71421811e0f29b115713ed463,25065,duque de caxias,RJ
889,2025-08-02 18:13:46,53c22abafe0ae32720fac7aff5c9309b,3,223d34a3d9334039f5ff9511dc044bbb,telefonia,telephony,search_initiated,mobile,7c3de819c5c8202f72ba56ff8f51ae39,24120,niteroi,RJ
642,2025-08-07 17:39:08,9df082314a3267c298bfc605619007f9,1,a9568a13a4077638b75b8a64bc4818bc,relogios_presentes,watches_gifts,page_view,desktop,341056b65403009c5bc8c4b1f16c7230,93224,sapucaia do sul,RS
989,2025-08-10 20:14:58,00eb2bf26ade27447b6532561c6a402d,2,d076ce587de2ab3cb36f6c34f5ec1c8c,moveis_sala,furniture_living_room,scroll,tablet,cc320e08bc9bc1b0a30e551d1de1e26d,5037,sao paulo,SP
735,2025-08-11 23:14:03,cc24ed2ed67ceb1f6d4878edeea3aae8,1,a5ae8400fc9fcacd4af585a57bbf264a,pet_shop,pet_shop,page_view,tablet,966f8a8d003e2fec8c00e7bfc1e117ac,4278,sao paulo,SP
478,2025-07-31 17:19:45,cd40968134f4910e8a0b772a0012154d,4,4e7f36f28c51e114a343625b628dd429,cool_stuff,cool_stuff,add_to_cart,desktop,bf6d0f7af96584b82e351bb127574eab,23030,rio de janeiro,RJ
933,2025-08-13 10:02:17,36478c0e016a642d15a5dffc20b56c4c,2,a6690024de846637eee71e11fdbd95fa,esporte_lazer,sports_leisure,scroll,tablet,29fe179165945d637a964a545d74bd4c,12225,sao jose dos campos,SP
470,2025-07-31 00:15:59,46c370da1eb308908760b4b8e7a34675,1,29a0f402bfb08e1e4602102eea060d04,cama_mesa_banho,bed_bath_table,page_view,mobile,56f79e7fa10370a6acc1f70e805b6cc6,11700,praia grande,SP
889,2025-08-12 09:41:03,9a4df08b3ba855822a7d5e8c8a4c4f9f,1,6513f1270c9ff1de6da7c745ae2910ae,brinquedos,toys,page_view,tablet,3a74b8f2bb21642f3d1a27e612ce0856,35588,arcos,MG
889,2025-08-02 06:15:49,d67a578455299dcc8de18bdce1a70aa4,1,3ada827a3b82590816ffa9741fa4bd03,moveis_decoracao,furniture_decor,page_view,tablet,06228f2a5c6b8d5b97c9dde4c675f086,13052,campinas,SP
707,2025-08-10 22:38:32,ca835197242b6040a4ed36cf08916754,1,8dc0c7343c861029f0455cf20b0c19c0,cama_mesa_banho,bed_bath_table,page_view,mobile,e16d7091d21232b86422f61683e8024a,32675,betim,MG
901,2025-08-08 07:05:14,c2e64d930487075593367a1ea29645aa,3,c0874e1265b2428abc4d213e9fa6beb3,beleza_saude,health_beauty,search_initiated,mobile,cc14ea7099959d91a17c9d7c3a46721d,29903,linhares,ES
889,2025-08-11 17:42:49,94ac0b7d1d98d01b218caf186fb00d1a,1,791ca2a1ab6775e9c7e950de10febc1e,moveis_decoracao,furniture_decor,page_view,desktop,80be5593177c5863d92b84a8b3e2361e,9760,sao bernardo do campo,SP
746,2025-08-13 13:22:23,f51670c66e7e928844fc66261ed1b91b,2,c656d2d3950c3165ec6574f3f6b9353e,brinquedos,toys,scroll,tablet,4ddf25b85103aa90e4e53f275db83285,15035,sao jose do rio preto,SP
642,2025-08-13 04:12:58,0f7539c4d9c543cf35febd8ff67fd159,4,a5bb3dccb1334216320e482f44fd428b,esporte_lazer,sports_leisure,add_to_cart,desktop,27e262a272612013c7defb6b9e86c884,28860,casimiro de abreu,RJ
997,2025-08-13 11:30:05,510b491c7782d235d7eb8c68178dfeab,6,0127db1f4effcf8f5b88d80588bc5624,relogios_presentes,watches_gifts,apply_coupon,tablet,1fed83cc5a2835d406f832dbf55125ca,22051,rio de janeiro,RJ
405,2025-08-07 11:11:58,a7361cef18d3fa0382cf9b7179c7de30,1,bf2f8efdd119b43056e1355c46119f04,cama_mesa_banho,bed_bath_table,page_view,tablet,be3a69b6de0ec97f56118547394770dd,4815,sao paulo,SP
